Movie_ID,Movie_Name,Genre,Description,Rating,Release_Year,Tokenised
520,lost world 520,drama,A businessman reevaluates his life after experiencing a major personal loss,8.4,2007.0,businessman_reevaluates_life_experiencing_major_personal_loss
240,lost adventure 240,animation,A group of talking animals works together to save their home from danger,8.8,2016.0,group_talking_animal_work_together_save_home_danger
757,last storm 757,crime,A young man becomes involved with a criminal organization and struggles to escape,9.2,2006.0,young_man_becomes_involved_criminal_organization_struggle_escape
1354,silent dream 1354,horror,A journalist investigates strange disappearances connected to an abandoned building,5.4,2007.0,journalist_investigates_strange_disappearance_connected_abandoned_building
1324,golden night 1324,fantasy,A group of heroes travels through a magical land to defeat an evil ruler,4.8,2006.0,group_hero_travel_magical_land_defeat_evil_ruler
1519,ancient mission 1519,fantasy,A young warrior discovers magical powers and must protect an ancient kingdom 4107 ###,2.3,1988.0,young_warrior_discovers_magical_power_must_protect_ancient_kingdom
1048,silent mission 1048,fantasy,An ancient prophecy sends unlikely heroes on a dangerous magical journey,1.9,1999.0,ancient_prophecy_sends_unlikely_hero_dangerous_magical_journey
1008,crimson storm 1008,fantasy,A prince must recover a powerful magical object before it falls into evil hands,2.6,2009.0,prince_must_recover_powerful_magical_object_fall_evil_hand
1333,electric city 1333, adventure ,A group of explorers searches for a legendary treasure hidden in an ancient land 8093 ###,3.9,2013.0,group_explorer_search_legendary_treasure_hidden_ancient_land
1359,burning warrior 1359,sci-fi,A mysterious signal from space leads researchers to an unknown alien civilization,7.1,2021.0,mysterious_signal_space_lead_researcher_unknown_alien_civilization
369,final night 369,drama,A family struggles with relationships and difficult choices after an unexpected event,1.1,2016.0,family_struggle_relationship_difficult_choice_unexpected_event
1790,unknown signal 1790,action,A skilled agent fights a dangerous criminal organization to protect the city,6.5,1987.0,skilled_agent_fight_dangerous_criminal_organization_protect_city
1226,midnight kingdom 1226,animation,A group of talking animals works together to save their home from danger,3.0,2012.0,group_talking_animal_work_together_save_home_danger
675,electric secret 675,horror,Visitors to an isolated village discover a dark secret hidden by the residents,5.7,2007.0,visitor_isolated_village_discover_dark_secret_hidden_resident
788,burning signal 788,comedy,A family vacation turns into a collection of ridiculous and embarrassing situations,5.2,2009.0,family_vacation_turn_collection_ridiculous_embarrassing_situation
577,infinite planet 577,romance,A young couple struggles to keep their relationship alive while pursuing their dreams,3.5,2008.0,young_couple_struggle_keep_relationship_alive_pursuing_dream
1759,dark storm 1759,horror,A family moves into an old house and discovers a terrifying supernatural presence,8.1,2024.0,family_move_old_house_discovers_terrifying_supernatural_presence
1037,last warrior 1037,fantasy,AN ANCIENT PROPHECY SENDS UNLIKELY HEROES ON A DANGEROUS MAGICAL JOURNEY !!! @#$,2.4,1986.0,ancient_prophecy_sends_unlikely_hero_dangerous_magical_journey
1340,frozen journey 1340,action,A police officer uncovers a conspiracy while chasing an international criminal,12.8,2025.0,police_officer_uncovers_conspiracy_chasing_international_criminal
1289,unknown kingdom 1289,horror,A journalist investigates strange disappearances connected to an abandoned building,7.2,1995.0,journalist_investigates_strange_disappearance_connected_abandoned_building
979,broken road 979,fantasy,A young warrior discovers magical powers and must protect an ancient kingdom,4.2,2024.0,young_warrior_discovers_magical_power_must_protect_ancient_kingdom
1371,crimson empire 1371,animation,Toys secretly come alive and begin an exciting adventure when humans leave,6.6,2019.0,toy_secretly_come_alive_begin_exciting_adventure_human_leave
922,secret secret 922,fantasy,A young warrior discovers magical powers and must protect an ancient kingdom,7.6,1999.0,young_warrior_discovers_magical_power_must_protect_ancient_kingdom
1425,secret storm 1425,animation,   A curious child befriends a magical creature and explores a hidden kingdom   ,6.7,2008.0,curious_child_befriends_magical_creature_explores_hidden_kingdom
1873,ancient heart 1873,drama,A family struggles with relationships and difficult choices after an unexpected event,9.5,1994.0,family_struggle_relationship_difficult_choice_unexpected_event
585,broken kingdom 585,fantasy,A young warrior discovers magical powers and must protect an ancient kingdom,3.2,1995.0,young_warrior_discovers_magical_power_must_protect_ancient_kingdom
1290,broken dream 1290, animation ,A young hero enters a magical world and discovers an unexpected power,2.7,1995.0,young_hero_enters_magical_world_discovers_unexpected_power
1413,lonely night 1413,crime,An investigator uncovers corruption involving powerful people in the city,4.1,2020.0,investigator_uncovers_corruption_involving_powerful_people_city
1338,dark planet 1338,drama,A talented student works hard to overcome personal and financial challenges,1.5,1991.0,talented_student_work_hard_overcome_personal_financial_challenge
122,broken night 122,animation,An unlikely group of animated heroes works together to protect their city,2.4,2015.0,unlikely_group_animated_hero_work_together_protect_city
317,burning signal 317,drama,A talented student works hard to overcome personal and financial challenges,8.9,2015.0,talented_student_work_hard_overcome_personal_financial_challenge
487,unknown memory 487,romance,Two people from different backgrounds begin a complicated romantic relationship,1.8,1988.0,two_people_different_background_begin_complicated_romantic_relationship
1335,secret signal 1335,drama,Two brothers confront their troubled past after returning to their hometown,3.5,1996.0,two_brother_confront_troubled_past_returning_hometown
974,final warrior 974,fantasy,A young warrior discovers magical powers and must protect an ancient kingdom,6.0,2026.0,young_warrior_discovers_magical_power_must_protect_ancient_kingdom
1569,wild warrior 1569,drama,Two brothers confront their troubled past after returning to their hometown,8.7,2005.0,two_brother_confront_troubled_past_returning_hometown
669,brave kingdom 669,romance,A musician falls in love with an artist while both struggle with their careers,8.1,1985.0,musician_fall_love_artist_struggle_career
1170,lonely storm 1170,fantasy,A group of heroes travels through a magical land to defeat an evil ruler,8.1,1985.0,group_hero_travel_magical_land_defeat_evil_ruler
1293,lonely kingdom 1293,horror,A family moves into an old house and discovers a terrifying supernatural presence,9.7,2011.0,family_move_old_house_discovers_terrifying_supernatural_presence
915,unknown warrior 915,fantasy,An ancient prophecy sends unlikely heroes on a dangerous magical journey,4.5,1987.0,ancient_prophecy_sends_unlikely_hero_dangerous_magical_journey
1621,ancient story 1621,romance,Childhood friends reunite years later and discover feelings for each other,5.5,2014.0,childhood_friend_reunite_year_later_discover_feeling
722,final city 722,fantasy,   A young warrior discovers magical powers and must protect an ancient kingdom   ,4.5,2018.0,young_warrior_discovers_magical_power_must_protect_ancient_kingdom
1781,silent road 1781,sci-fi,A team of astronauts travels through deep space to discover a new planet for humanity,3.4,2020.0,team_astronaut_travel_deep_space_discover_new_planet_humanity
620,dark city 620,fantasy,A young warrior discovers magical powers and must protect an ancient kingdom 9871 ###,1.8,2002.0,young_warrior_discovers_magical_power_must_protect_ancient_kingdom
1362,broken secret 1362,horror,A woman begins seeing frightening events after finding a mysterious object,3.7,1983.0,woman_begin_seeing_frightening_event_finding_mysterious_object
427,crimson memory 427,sci-fi,A mysterious signal from space leads researchers to an unknown alien civilization,5.0,1981.0,mysterious_signal_space_lead_researcher_unknown_alien_civilization
680,hidden world 680,sci-fi,A TEAM OF ASTRONAUTS TRAVELS THROUGH DEEP SPACE TO DISCOVER A NEW PLANET FOR HUMANITY !!! @#$,7.2,2006.0,team_astronaut_travel_deep_space_discover_new_planet_humanity
1458,final road 1458,crime,An investigator uncovers corruption involving powerful people in the city,9.6,2015.0,investigator_uncovers_corruption_involving_powerful_people_city
1053,crimson storm 1053,adventure,A young traveler begins a dangerous journey across mountains and forests,5.6,2005.0,young_traveler_begin_dangerous_journey_across_mountain_forest
1987,electric journey 1987,crime,A detective investigates a complicated murder connected to organized crime,1.5,2021.0,detective_investigates_complicated_murder_connected_organized_crime
894,secret heart 894,comedy,A group of friends gets into hilarious trouble during a weekend trip,2.1,2025.0,group_friend_get_hilarious_trouble_weekend_trip
1713,frozen empire 1713,romance,Two people from different backgrounds begin a complicated romantic relationship,7.2,2023.0,two_people_different_background_begin_complicated_romantic_relationship
1084,ancient signal 1084,adventure,Explorers enter an unknown island filled with dangerous creatures and hidden secrets,3.6,1982.0,explorer_enter_unknown_island_filled_dangerous_creature_hidden_secret
1902,final planet 1902,horror,A woman begins seeing frightening events after finding a mysterious object,4.9,2008.0,woman_begin_seeing_frightening_event_finding_mysterious_object
882,crimson road 882,horror,A family moves into an old house and discovers a terrifying supernatural presence,5.9,1992.0,family_move_old_house_discovers_terrifying_supernatural_presence
545,brave mission 545,horror,A woman begins seeing frightening events after finding a mysterious object,5.1,2003.0,woman_begin_seeing_frightening_event_finding_mysterious_object
857,frozen city 857,animation,An unlikely group of animated heroes works together to protect their city,5.8,2000.0,unlikely_group_animated_hero_work_together_protect_city
716,silent shadow 716,drama,A family struggles with relationships and difficult choices after an unexpected event,3.3,1992.0,family_struggle_relationship_difficult_choice_unexpected_event
758,electric heart 758,animation,A curious child befriends a magical creature and explores a hidden kingdom,3.8,2004.0,curious_child_befriends_magical_creature_explores_hidden_kingdom
1119,unknown heart 1119,adventure,A group of explorers searches for a legendary treasure hidden in an ancient land,6.7,2021.0,group_explorer_search_legendary_treasure_hidden_ancient_land
300,infinite adventure 300,drama,A family struggles with relationships and difficult choices after an unexpected event,7.5,2002.0,family_struggle_relationship_difficult_choice_unexpected_event
1617,lost city 1617,adventure,Explorers enter an unknown island filled with dangerous creatures and hidden secrets,6.4,2023.0,explorer_enter_unknown_island_filled_dangerous_creature_hidden_secret
